iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2
3.0,3.0,0,5.0,1,1,10.0,9.0,7.65,2.0,3.0,13.0,0,0.09,0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,25.0,Economics,2.0,"University of Maryland, and Oxford",2.0,8.0,4.0,Connecticut,"6,268",41256.45,6.0,3.0,1.0,Economist,2.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,35.0,10.0,35.0,10.0,10.0,0.0,7.88,11.56,13.12,26.45,14.58,6.73,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.16,9.36,8.41,6.03,7.72,0,7.0,9.0,9.0,7.0,9.0,7.0,8.0,7.0,2.0,3.34,6.15,1.93,1.74,31.081000000000014,9.335500000000001,28.8414,25.65,5.087,5.473599999999999,8.07,16.63,13.19,25.17,9.28,6.77,35.589400000000005,13.110399999999997,17.0553,28.6243,6.5527999999999995,13.016499999999994,7.98,9.04,9.03,6.84,7.88,7.86,8.71,8.18,6.39,7.63
3.0,3.0,0,5.0,1,1,10.0,9.0,7.59,7.0,4.0,14.0,0,-0.04,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,2.0,25.0,Economics,2.0,"University of Maryland, and Oxford",2.0,8.0,4.0,Connecticut,"6,268",41256.45,6.0,3.0,1.0,Economist,2.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,35.0,10.0,35.0,10.0,10.0,0.0,7.88,11.56,13.12,26.45,14.58,6.73,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.16,9.36,8.41,6.03,7.72,0,9.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,2.0,3.35,6.15,1.93,1.74,31.081000000000014,9.335500000000001,28.8414,25.65,5.087,5.473599999999999,8.07,16.63,13.19,25.17,9.28,6.77,35.589400000000005,13.110399999999997,17.0553,28.6243,6.5527999999999995,13.016499999999994,7.98,9.04,9.03,6.84,7.88,7.86,8.71,8.18,6.39,7.63
3.0,3.0,0,5.0,1,1,10.0,9.0,8.52,9.0,5.0,15.0,0,-0.14,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,6.0,10.0,8.0,6.0,7.25,4.91,6.0,1.0,2.0,25.0,Economics,2.0,"University of Maryland, and Oxford",2.0,8.0,4.0,Connecticut,"6,268",41454.39,6.0,3.0,1.0,Economist,2.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,35.0,10.0,35.0,10.0,10.0,0.0,7.88,11.56,13.12,26.45,14.58,6.73,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.16,9.36,8.41,6.03,7.71,0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,6.4,2.0,3.23,5.83,1.93,1.74,31.07510000000001,9.335500000000001,28.8414,25.65,5.087,5.473599999999999,8.06,16.63,13.19,25.17,9.28,6.77,35.60300000000001,13.110399999999997,17.0553,28.6243,6.5527999999999995,13.016499999999994,7.98,9.04,9.03,6.84,7.88,7.86,8.71,8.19,6.39,7.63
3.0,3.0,0,5.0,1,1,10.0,9.0,8.06,8.0,6.0,16.0,0,-0.3,1,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,2.0,25.0,Economics,2.0,"University of Maryland, and Oxford",2.0,8.0,4.0,Connecticut,"6,268",41256.45,6.0,3.0,1.0,Economist,2.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,35.0,10.0,35.0,10.0,10.0,0.0,7.88,11.56,13.12,26.45,14.58,6.73,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.16,9.36,8.41,6.03,7.72,0,8.0,10.0,10.0,7.0,9.0,9.0,8.0,6.91,2.0,3.31,6.15,1.93,1.74,31.081000000000014,9.335500000000001,28.8414,25.65,5.020300000000001,5.473599999999999,8.06,16.63,13.19,25.17,9.28,6.77,35.589400000000005,13.110399999999997,17.0553,28.6243,6.5527999999999995,13.016499999999994,7.99,9.04,9.03,6.84,7.88,7.86,8.71,8.18,6.39,7.63
3.0,3.0,0,5.0,1,1,10.0,9.0,7.57,3.0,7.0,17.0,0,-0.26,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,6.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,25.0,Economics,2.0,"University of Maryland, and Oxford",2.0,8.0,4.0,Connecticut,"6,268",41256.45,6.0,3.0,1.0,Economist,2.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,35.0,10.0,35.0,10.0,10.0,0.0,7.88,11.56,13.12,26.45,14.58,6.73,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.16,9.36,8.41,6.03,7.7,0,8.0,9.0,10.0,7.0,7.0,9.0,8.0,7.0,2.0,3.37,6.15,1.93,1.75,31.081000000000014,9.4229,28.8414,25.65,5.020300000000001,5.473599999999999,8.07,16.63,13.19,25.17,9.28,6.77,35.589400000000005,13.110399999999997,17.0553,28.6243,6.5527999999999995,13.016499999999994,7.99,9.04,9.03,6.87,7.88,7.86,8.71,8.18,6.39,7.63
3.0,3.0,0,5.0,1,1,10.0,9.0,7.58,4.0,8.0,18.0,0,0.29,1,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,1.0,2.0,25.0,Economics,2.0,"University of Maryland, and Oxford",2.0,8.0,4.0,Connecticut,"6,268",41376.24,6.0,3.0,1.0,Economist,2.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,35.0,10.0,35.0,10.0,10.0,0.0,7.88,11.56,13.12,26.45,14.58,6.73,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.16,9.36,8.41,6.03,7.72,0,7.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0,2.0,3.37,6.15,1.93,1.75,31.081000000000014,9.335500000000001,28.8414,25.45,5.020300000000001,5.473599999999999,8.07,16.63,13.19,25.17,9.28,6.77,35.589400000000005,13.110399999999997,17.0553,28.6243,6.5527999999999995,13.016499999999994,7.99,9.04,9.03,6.84,7.88,7.86,8.71,8.18,6.39,7.63
3.0,3.0,0,5.0,1,1,10.0,9.0,9.22,10.0,9.0,19.0,0,-0.15,1,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,2.0,25.0,Economics,2.0,"University of Maryland, and Oxford",2.0,8.0,4.0,Connecticut,"6,268",45500.26,6.0,3.0,1.0,Economist,1.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,35.0,10.0,35.0,10.0,10.0,0.0,8.69,7.32,12.79,26.95,14.82,6.16,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.15,9.35,8.43,6.02,7.68,0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,2.0,3.31,6.09,1.93,1.72,30.89800000000001,9.187900000000003,28.4621,26.65,5.100300000000001,5.725999999999999,7.68,16.63,11.09,25.17,13.87,11.35,28.8644,13.220399999999998,17.9306,23.938700000000004,10.591399999999997,13.059999999999997,8.0,9.04,9.03,6.86,7.83,7.8,8.7,8.19,6.39,7.68
3.0,3.0,0,5.0,1,1,10.0,9.0,7.69,1.0,10.0,20.0,0,-0.47,1,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,5.0,6.0,8.0,5.0,8.0,6.0,5.0,5.0,2.0,25.0,Economics,2.0,"University of Maryland, and Oxford",2.0,8.0,4.0,Connecticut,"6,268",41256.45,6.0,3.0,1.0,Economist,2.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,35.0,10.0,35.0,10.0,10.0,0.0,7.88,11.56,13.12,26.45,14.58,6.73,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.16,9.36,8.41,6.03,7.72,0,8.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,2.0,3.37,6.15,1.93,1.8,31.081000000000014,9.335500000000001,28.8414,25.65,5.020300000000001,5.473599999999999,8.07,16.63,13.19,25.17,9.28,6.77,35.589400000000005,13.110399999999997,17.0553,28.6243,6.5527999999999995,13.016499999999994,7.99,9.04,9.03,6.84,7.88,7.86,8.71,8.18,6.39,7.63
4.0,4.0,0,7.0,1,1,10.0,6.0,5.85,3.0,1.0,11.0,0,-0.18,1,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,6.0,7.0,8.0,7.0,7.0,5.0,6.0,3.0,2.0,23.0,Law,1.0,New York University,2.0,1.0,1.0,Texas,"77,096",37754.0,1.0,5.0,1.0,lawyer/policy work,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.31,12.74,17.86,25.5,9.66,9.36,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.45,8.01,7.5,9.06,7.48,0,4.0,10.0,8.0,5.0,8.0,7.0,6.0,7.0,2.0,2.0,4.0,3.0,2.0,24.14,13.79,20.69,27.59,10.34,3.45,7.67,19.17,16.27,22.9,6.94,6.95,28.44560000000001,11.902799999999997,10.812800000000003,24.53,5.487400000000003,14.787900000000004,6.0,8.0,7.0,8.0,6.0,5.98,6.5,6.32,8.44,6.2
4.0,4.0,0,7.0,1,1,10.0,6.0,5.99,2.0,2.0,12.0,0,-0.18,1,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,0,6.0,5.0,10.0,6.0,6.0,5.0,6.0,3.0,1.0,23.0,Law,1.0,New York University,2.0,1.0,1.0,Texas,"77,096",37754.0,1.0,5.0,1.0,lawyer/policy work,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.31,12.74,17.87,25.5,9.66,9.36,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.45,8.01,7.49,9.06,7.48,0,8.0,7.0,8.0,10.0,7.0,8.0,8.0,1.0,1.0,2.0,4.0,3.0,2.0,24.14,13.79,20.69,27.59,10.34,3.45,7.67,19.17,16.32,22.9,6.94,6.95,28.475300000000008,11.902799999999997,10.812800000000003,24.53,5.487400000000003,14.805400000000004,6.0,8.0,7.0,8.0,6.0,5.98,6.5,6.32,8.44,6.2
4.0,4.0,0,7.0,1,1,10.0,6.0,7.79,9.0,3.0,13.0,0,0.05,0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.84,23.0,Law,1.0,University of Pennsylvania,2.0,1.0,1.0,Texas,"77,096",37754.0,1.0,5.0,1.0,lawyer/policy work,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.31,12.72,17.9,25.5,9.66,9.37,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.45,8.02,7.49,9.06,7.48,0,4.0,7.0,8.0,8.0,6.0,7.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,24.14,13.79,20.69,27.59,10.34,3.45,7.66,19.27,16.27,22.9,6.94,6.95,28.44560000000001,11.902799999999997,10.812800000000003,24.53,5.487400000000003,14.824300000000004,6.0,8.0,7.0,8.0,6.0,5.98,6.5,6.32,8.44,6.2
4.0,4.0,0,7.0,1,1,10.0,6.0,5.89,4.0,4.0,14.0,1,-0.18,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,7.0,7.0,9.0,9.0,9.0,8.0,10.0,1.0,23.0,Law,1.0,New York University,2.0,1.0,1.0,Texas,"77,096",37754.0,1.0,5.0,1.0,lawyer/policy work,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.31,12.74,17.87,25.5,9.66,9.41,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.45,8.01,7.5,9.06,7.48,1,8.0,10.0,7.0,10.0,7.0,10.0,8.0,10.0,1.0,2.0,4.0,3.0,2.0,24.14,13.79,20.69,27.59,10.34,3.45,7.67,19.17,16.32,22.9,6.94,6.95,28.475300000000008,11.902799999999997,10.812800000000003,24.53,5.487400000000003,14.805400000000004,6.0,8.0,7.0,8.0,6.0,5.98,6.5,6.32,8.44,6.2
4.0,4.0,0,7.0,1,1,10.0,6.0,6.07,6.0,5.0,15.0,0,0.21,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,8.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,2.0,23.0,Law,1.0,University of Pennsylvania,2.0,1.0,1.0,Texas,"77,096",37754.0,1.0,5.0,1.0,lawyer/policy work,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.31,12.74,17.86,25.5,9.66,9.36,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.45,8.01,7.5,9.06,7.48,0,6.0,9.0,8.0,9.0,8.0,9.0,7.0,7.0,2.0,2.0,4.0,3.0,2.0,24.14,13.79,20.69,27.59,10.34,3.45,7.67,19.17,16.27,22.9,6.94,6.95,28.445600000000002,11.902799999999997,10.812800000000003,24.53,5.487400000000003,14.787900000000004,6.0,8.0,7.0,8.0,6.0,5.98,6.5,6.32,8.44,6.2
4.0,4.0,0,7.0,1,1,10.0,6.0,5.82,5.0,6.0,16.0,0,0.37,1,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,2.0,23.0,Law,1.0,New York University,2.0,1.0,1.0,Texas,"77,096",37754.0,1.0,5.0,1.0,lawyer/policy work,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.31,12.74,17.86,25.5,9.66,9.36,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.45,8.01,7.49,9.06,7.48,0,5.0,10.0,8.0,4.0,8.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,24.14,13.79,20.69,27.59,10.34,3.45,7.67,19.17,16.27,22.9,6.94,6.95,28.445600000000002,11.902799999999997,10.812800000000003,24.53,5.487400000000003,14.787900000000004,6.0,8.0,7.0,8.0,6.0,5.98,6.5,6.32,8.44,6.2
4.0,4.0,0,7.0,1,1,10.0,6.0,7.24,10.0,7.0,17.0,0,0.35,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,1,7.0,6.0,3.0,5.0,6.0,5.0,6.0,4.0,2.0,23.0,Law,1.0,University of Pennsylvania,2.0,1.0,1.0,Texas,"77,096",37754.0,1.0,5.0,1.0,lawyer/policy work,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.31,12.74,17.86,25.5,9.66,9.36,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.45,8.01,7.49,9.06,7.48,0,7.0,10.0,10.0,7.0,10.0,5.0,5.0,1.0,2.0,2.0,4.0,3.0,2.0,24.14,13.79,20.69,27.59,10.34,3.45,7.66,19.17,16.27,22.9,6.94,6.95,28.445600000000002,11.902799999999997,10.812800000000003,24.53,5.487400000000003,14.824300000000004,6.0,8.0,7.0,8.0,6.0,5.98,6.5,6.32,8.44,6.2
4.0,4.0,0,7.0,1,1,10.0,6.0,5.93,1.0,8.0,18.0,0,0.15,1,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,0,6.0,7.0,8.0,6.0,6.0,5.0,7.0,7.0,2.0,23.0,Law,1.0,New York University,2.0,1.0,1.0,Texas,"77,096",37754.0,1.0,5.0,1.0,lawyer/policy work,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.31,12.74,17.86,25.5,9.66,9.36,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.45,8.01,7.49,9.06,7.48,0,5.0,9.0,9.0,5.0,9.0,7.0,6.0,6.0,2.0,2.0,4.0,3.0,2.0,24.14,13.79,20.69,27.59,10.34,3.45,7.67,19.17,16.27,22.9,6.94,6.95,28.445600000000002,11.872399999999997,10.812800000000003,24.53,5.487400000000003,14.787900000000004,6.0,8.0,7.0,8.0,6.0,5.98,6.5,6.32,8.44,6.2
4.0,4.0,0,7.0,1,1,10.0,6.0,7.26,7.0,9.0,19.0,1,-0.47,1,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,7.0,7.0,7.0,10.0,9.0,10.0,8.0,8.0,2.0,23.0,Law,1.0,University of Pennsylvania,2.0,1.0,1.0,Texas,"77,096",37754.0,1.0,5.0,1.0,lawyer/policy work,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.31,12.74,17.86,25.5,9.66,9.36,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.45,8.01,7.5,9.06,7.48,1,9.0,8.0,10.0,10.0,7.0,8.0,8.0,8.0,2.0,2.0,4.0,3.0,2.0,24.14,13.79,20.69,27.59,10.34,3.45,7.66,19.17,16.27,22.9,6.94,6.95,28.445600000000002,11.902799999999997,10.812800000000003,24.53,5.487400000000003,14.824300000000004,6.0,8.0,7.0,8.0,6.0,5.98,6.5,6.32,8.44,6.2
4.0,4.0,0,7.0,1,1,10.0,6.0,7.35,8.0,10.0,20.0,0,-0.19,1,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,2.0,23.0,Law,1.0,University of Pennsylvania,2.0,1.0,1.0,Texas,"77,096",37754.0,1.0,5.0,1.0,lawyer/policy work,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.31,12.74,17.86,25.5,9.66,9.36,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.45,8.01,7.5,9.06,7.48,1,8.0,9.0,10.0,10.0,8.0,8.0,10.0,8.0,2.0,2.0,4.0,3.0,2.0,24.14,13.79,20.69,27.59,10.34,3.45,7.66,19.17,16.27,22.9,6.94,6.95,28.445600000000002,11.902799999999997,10.862800000000002,24.53,5.487400000000003,14.824300000000004,6.0,8.0,7.0,8.0,6.0,5.98,6.5,6.32,8.44,6.2
5.0,5.0,0,9.0,1,1,10.0,4.0,5.75,1.0,1.0,11.0,0,-0.43,1,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,5.0,2.0,21.0,Law,1.0,Cornell University,2.0,8.0,1.0,Bowdoin College,"94,022",86340.0,2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,8.39,10.75,15.66,19.93,9.81,11.55,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,6.38,5.59,9.92,6.24,7.99,0,5.0,8.0,8.0,2.0,2.0,2.0,7.0,5.0,2.0,3.755,7.0,2.0,2.0,15.79,13.16,18.42,15.79,15.79,21.05,8.23,11.47,13.8,20.25,16.25,13.52,30.616900000000005,11.288699999999997,11.2798,20.69,6.639800000000001,16.4326,6.0,6.0,9.0,9.0,9.0,6.04,5.32,8.05,6.96,7.64
5.0,5.0,0,9.0,1,1,10.0,4.0,6.3,10.0,2.0,12.0,0,0.0,1,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,0,6.0,7.0,10.0,7.0,6.0,5.0,7.0,4.0,1.0,21.0,Law,1.0,Cornell University,2.0,8.0,1.0,Bowdoin College,"94,022",86340.0,2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,8.39,10.75,15.66,19.93,9.81,11.37,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,6.38,5.59,9.92,6.24,7.99,0,8.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,1.0,3.745,7.0,2.0,2.0,15.79,13.16,18.42,15.79,15.79,21.05,8.23,11.47,13.8,20.25,16.27,13.57,30.584300000000002,11.303599999999996,11.2798,20.69,6.639800000000001,16.4326,6.0,6.0,9.0,9.0,9.0,6.05,5.32,8.05,6.96,7.64
5.0,5.0,0,9.0,1,1,10.0,4.0,5.7,7.0,3.0,13.0,0,-0.17,0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,21.0,Law,1.0,Cornell University,2.0,8.0,1.0,Bowdoin College,"94,022",86340.0,2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,8.39,10.75,15.66,19.93,9.81,11.37,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,6.38,5.59,9.92,6.24,7.99,0,4.0,6.0,8.0,8.0,6.0,5.0,6.0,5.0,1.0,3.775,7.0,2.0,2.0,15.79,13.16,18.42,15.79,15.79,21.05,8.23,11.47,13.8,20.25,16.27,13.57,30.584300000000002,11.303599999999996,11.2798,20.69,6.639800000000001,16.4326,6.0,6.0,9.0,9.0,9.0,6.05,5.32,8.05,6.96,7.64
5.0,5.0,0,9.0,1,1,10.0,4.0,6.03,2.0,4.0,14.0,1,0.08,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,6.0,8.0,6.0,8.0,10.0,10.0,7.0,7.0,1.0,21.0,Law,1.0,Cornell University,2.0,8.0,1.0,Bowdoin College,"94,022",86340.0,2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,8.39,10.75,15.66,19.93,9.81,11.37,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,6.38,5.59,9.92,6.24,7.99,1,8.0,5.0,5.0,7.0,7.0,9.0,8.0,2.0,1.0,3.765,7.0,2.0,2.0,15.79,13.16,18.42,15.79,15.79,21.05,8.23,11.47,13.8,20.25,16.27,13.57,30.584300000000002,11.303599999999996,11.2798,20.69,6.639800000000001,16.4326,6.0,6.0,9.0,9.0,9.0,6.05,5.32,8.05,6.96,7.64
5.0,5.0,0,9.0,1,1,10.0,4.0,5.7,4.0,5.0,15.0,0,-0.16,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,0,5.0,9.0,9.0,7.0,9.0,5.0,5.0,7.0,2.0,21.0,Law,1.0,Cornell University,2.0,8.0,1.0,Bowdoin College,"94,022",86340.0,2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,8.39,10.75,15.66,19.93,9.81,11.55,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,6.38,5.59,9.92,6.24,7.99,0,6.0,7.0,7.0,5.0,4.0,8.0,7.0,4.0,2.0,3.775,7.0,2.0,2.0,15.79,13.16,18.42,15.79,15.79,21.05,8.23,11.47,13.8,20.25,16.25,13.52,30.616900000000005,11.288699999999997,11.2798,20.69,6.639800000000001,16.4326,6.0,6.0,9.0,9.0,9.0,6.04,5.32,8.05,6.96,7.64
